Sale_ID,Sale_Date,Region,State,Product_Category,Product_Subcategory,Product_Name,Quantity,Unit_Price,Total_Sales,Discount_Percentage,Profit,Season,Festival,Payment_Mode
6022,2024-09-16,North,Haryana,Home Appliances,Microwave Ovens,Standard Microwave Ovens,5,17145,81438.75,5,7350.33,Festive,Lohri,Cash
6023,2024-09-16,West,Maharashtra,Home Appliances,Refrigerators,Standard Refrigerators,5,20707,88004.75,15,6696.98,Festive,Ganesh Chaturthi,Cash
6024,2024-02-18,North,Uttar Pradesh,Home Appliances,Washing Machines,Standard Washing Machines,5,36475,182375,0,37129,Winter,None,UPI
6025,2024-02-16,North,Punjab,Clothing,Women's Wear,Standard Women's Wear,4,1219,4632.2,5,1042.62,Winter,None,Cash
6026,2024-09-20,South,Telangana,Groceries,Cereals,Premium Cereals,4,881,3171.6,10,589.62,Festive,Pongal,Cash
6027,2024-11-13,Central,Chhattisgarh,Electronics,Laptops,Premium Laptops,3,18850,50895,10,3176.82,Festive,Navratri,Cash
6028,2024-09-27,Central,Madhya Pradesh,Electronics,Smart TVs,Standard Smart TVs,3,66996,200988,0,21273.39,Festive,Diwali,Cash
6029,2024-02-09,West,Gujarat,Furniture,Chair,Basic Chair,3,48015,115236,20,10506.76,Winter,None,Cash
6030,2024-08-03,North,Haryana,Home Appliances,Microwave Ovens,Standard Microwave Ovens,1,4308,3877.2,10,266.62,Monsoon,None,Cash
6031,2024-08-26,South,Tamil Nadu,Electronics,Mobile Phones,Basic Mobile Phones,1,33262,26609.6,20,5308.72,Monsoon,None,Net Banking
6032,2024-11-09,Central,Chhattisgarh,Clothing,Men's Wear,Basic Men's Wear,5,1303,5863.5,10,1286.38,Festive,Diwali,Debit Card
6033,2024-12-24,East,Odisha,Home Appliances,Refrigerators,Basic Refrigerators,2,28189,53559.1,5,9987.74,Winter,None,Net Banking
6034,2024-06-13,Central,Chhattisgarh,Groceries,Snacks,Premium Snacks,2,712,1424,0,127.7,Monsoon,None,Debit Card
6035,2024-07-28,North,Uttar Pradesh,Home Appliances,Refrigerators,Premium Refrigerators,2,7921,15842,0,3143.42,Monsoon,None,Net Banking
6036,2024-10-03,North,Punjab,Furniture,Bed,Basic Bed,5,38749,184057.75,5,44243.12,Festive,Diwali,Net Banking
6037,2024-01-08,West,Maharashtra,Furniture,Chair,Standard Chair,5,25329,107648.25,15,18728.42,Winter,None,Cash
6038,2024-11-04,East,West Bengal,Clothing,Kids Wear,Basic Kids Wear,3,797,2271.45,5,263.07,Festive,Diwali,Net Banking
6039,2024-11-27,West,Maharashtra,Clothing,Kids Wear,Premium Kids Wear,2,1735,3123,10,172.92,Festive,Diwali,Debit Card
6040,2024-02-18,Central,Chhattisgarh,Home Appliances,Washing Machines,Premium Washing Machines,2,13631,23172.7,15,4073.17,Winter,None,Cash
6041,2024-11-09,East,Odisha,Clothing,Men's Wear,Premium Men's Wear,2,1073,2146,0,493.98,Festive,Durga Puja,Net Banking
6042,2024-11-08,East,Odisha,Clothing,Kids Wear,Standard Kids Wear,5,1440,7200,0,906.55,Festive,Durga Puja,Cash
6043,2024-05-14,Central,Madhya Pradesh,Home Appliances,Refrigerators,Basic Refrigerators,1,13322,12655.9,5,682.62,Summer,None,UPI
6044,2024-10-14,North,Uttar Pradesh,Electronics,Mobile Phones,Basic Mobile Phones,3,24050,68542.5,5,3437.68,Festive,Lohri,Cash
6045,2024-05-18,West,Gujarat,Home Appliances,Microwave Ovens,Premium Microwave Ovens,3,39845,107581.5,10,8817.61,Summer,None,Cash
6046,2024-05-07,South,Telangana,Clothing,Women's Wear,Premium Women's Wear,4,1266,4810.8,5,1079.73,Summer,None,Credit Card
6047,2024-07-05,East,West Bengal,Groceries,Snacks,Standard Snacks,5,811,3852.25,5,762.36,Monsoon,None,Credit Card
6048,2024-10-23,South,Tamil Nadu,Home Appliances,Washing Machines,Basic Washing Machines,3,7638,21768.3,5,4317.05,Festive,Pongal,Net Banking
6049,2024-06-28,West,Maharashtra,Home Appliances,Washing Machines,Premium Washing Machines,3,24263,65510.1,10,3797.25,Monsoon,None,Cash
6050,2024-05-15,East,Assam,Electronics,Smart TVs,Premium Smart TVs,2,58699,105658.2,10,20966.46,Summer,None,UPI
6051,2024-10-03,Central,Madhya Pradesh,Electronics,Mobile Phones,Standard Mobile Phones,5,26605,126373.75,5,30533.63,Festive,Navratri,Cash
6052,2024-08-17,North,Punjab,Furniture,Chair,Standard Chair,4,8227,32908,0,4991.51,Monsoon,None,UPI
6053,2024-04-20,Central,Madhya Pradesh,Electronics,Mobile Phones,Premium Mobile Phones,3,16196,43729.2,10,4852.13,Summer,None,Debit Card
6054,2024-09-09,East,Assam,Groceries,Cereals,Premium Cereals,4,707,2828,0,594.3,Festive,Diwali,Credit Card
6055,2024-12-18,Central,Madhya Pradesh,Home Appliances,Microwave Ovens,Standard Microwave Ovens,1,4954,4706.3,5,777.36,Winter,None,Net Banking
6056,2024-12-28,South,Telangana,Furniture,Chair,Basic Chair,4,16600,66400,0,5018.13,Winter,Pongal,Cash
6057,2024-04-11,Central,Chhattisgarh,Furniture,Sofa,Basic Sofa,3,10396,31188,0,4751.46,Summer,None,UPI
6058,2024-06-14,West,Maharashtra,Clothing,Women's Wear,Premium Women's Wear,3,1925,5775,0,1412.52,Monsoon,None,Net Banking
6059,2024-11-16,Central,Madhya Pradesh,Furniture,Sofa,Basic Sofa,5,46857,222570.75,5,32146.28,Festive,Navratri,Cash
6060,2024-12-14,East,Odisha,Electronics,Earphones,Premium Earphones,2,27215,54430,0,9540.67,Winter,None,Credit Card
6061,2024-06-25,West,Gujarat,Electronics,Mobile Phones,Premium Mobile Phones,5,23215,116075,0,24951.99,Monsoon,None,Debit Card
6062,2024-04-07,North,Delhi,Furniture,Bed,Standard Bed,2,31536,63072,0,12620.52,Summer,None,Debit Card
6063,2024-11-06,Central,Madhya Pradesh,Clothing,Men's Wear,Premium Men's Wear,4,2758,10480.4,5,1743.02,Festive,Diwali,UPI
6064,2024-12-01,North,Uttar Pradesh,Electronics,Earphones,Basic Earphones,5,42046,199718.5,5,36577.74,Winter,None,UPI
6065,2024-06-21,East,Odisha,Groceries,Beverages,Premium Beverages,4,698,2792,0,259.39,Monsoon,None,UPI
6066,2024-01-12,South,Karnataka,Home Appliances,Microwave Ovens,Premium Microwave Ovens,2,32576,65152,0,12682.11,Winter,Pongal,Credit Card
6067,2024-03-11,Central,Madhya Pradesh,Electronics,Mobile Phones,Premium Mobile Phones,1,43506,43506,0,6455.48,Summer,None,Net Banking
6068,2024-06-06,South,Telangana,Groceries,Snacks,Standard Snacks,1,476,476,0,88.52,Monsoon,None,UPI
6069,2024-05-31,Central,Madhya Pradesh,Furniture,Sofa,Standard Sofa,2,17811,35622,0,7955.22,Summer,None,Debit Card
6070,2024-04-06,West,Maharashtra,Home Appliances,Washing Machines,Premium Washing Machines,2,34560,55296,20,4152.2,Summer,None,Debit Card
6071,2024-02-01,Central,Madhya Pradesh,Furniture,Sofa,Premium Sofa,5,16363,81815,0,16690.44,Winter,None,Credit Card
6072,2024-02-01,South,Tamil Nadu,Groceries,Snacks,Premium Snacks,3,980,2940,0,559.31,Winter,Pongal,Net Banking
6073,2024-05-25,West,Maharashtra,Home Appliances,Washing Machines,Premium Washing Machines,3,24797,66951.9,10,3743.41,Summer,None,UPI
6074,2024-11-06,West,Rajasthan,Home Appliances,Refrigerators,Standard Refrigerators,4,15646,62584,0,3293.42,Festive,Diwali,Credit Card
6075,2024-01-02,Central,Chhattisgarh,Groceries,Snacks,Premium Snacks,4,310,1178,5,88.32,Winter,None,UPI
6076,2024-10-20,South,Tamil Nadu,Furniture,Bed,Premium Bed,1,16318,13870.3,15,1614.91,Festive,Diwali,Debit Card
6077,2024-04-24,East,West Bengal,Clothing,Men's Wear,Basic Men's Wear,3,717,2151,0,197.76,Summer,None,Debit Card
6078,2024-12-29,Central,Madhya Pradesh,Home Appliances,Washing Machines,Basic Washing Machines,3,26527,71622.9,10,15243.29,Winter,None,Cash
6079,2024-03-28,Central,Madhya Pradesh,Home Appliances,Microwave Ovens,Standard Microwave Ovens,4,32304,129216,0,20056.64,Summer,None,Net Banking
6080,2024-05-21,South,Telangana,Home Appliances,Refrigerators,Standard Refrigerators,2,7079,14158,0,2909.17,Summer,None,Debit Card
6081,2024-07-27,West,Maharashtra,Groceries,Snacks,Standard Snacks,1,218,174.4,20,40.17,Monsoon,None,Cash
6082,2024-02-12,South,Telangana,Groceries,Snacks,Standard Snacks,3,442,1193.4,10,226.03,Winter,Pongal,Credit Card
6083,2024-12-19,North,Delhi,Furniture,Dining Table,Standard Dining Table,2,21625,43250,0,3019.9,Winter,None,Debit Card
6084,2024-04-13,North,Uttar Pradesh,Furniture,Bed,Basic Bed,5,14098,63441,10,8221.84,Summer,None,Cash
6085,2024-07-24,Central,Madhya Pradesh,Home Appliances,Refrigerators,Premium Refrigerators,2,7272,13089.6,10,2029.92,Monsoon,None,Net Banking
6086,2024-04-02,West,Rajasthan,Groceries,Spices,Basic Spices,2,880,1496,15,199.88,Summer,None,UPI
6087,2024-04-25,North,Haryana,Groceries,Snacks,Basic Snacks,4,746,2984,0,517.17,Summer,None,Debit Card
6088,2024-02-09,South,Telangana,Clothing,Women's Wear,Standard Women's Wear,2,2564,5128,0,322.42,Winter,Pongal,UPI
6089,2024-10-25,West,Gujarat,Home Appliances,Washing Machines,Standard Washing Machines,4,37892,151568,0,19487.53,Festive,Ganesh Chaturthi,Debit Card
6090,2024-05-04,Central,Madhya Pradesh,Furniture,Sofa,Premium Sofa,2,3241,6482,0,910.44,Summer,None,Credit Card
6091,2024-05-14,West,Maharashtra,Home Appliances,Washing Machines,Basic Washing Machines,3,28050,79942.5,5,7827.35,Summer,None,UPI
6092,2024-06-02,South,Karnataka,Home Appliances,Washing Machines,Standard Washing Machines,3,21491,61249.35,5,14253.44,Monsoon,None,UPI
6093,2024-03-20,West,Maharashtra,Clothing,Men's Wear,Standard Men's Wear,2,2075,4150,0,579.29,Summer,None,Debit Card
6094,2024-02-13,West,Maharashtra,Groceries,Snacks,Premium Snacks,4,304,1216,0,239.54,Winter,None,Cash
6095,2024-01-24,East,Odisha,Groceries,Cereals,Premium Cereals,1,273,273,0,49.03,Winter,None,Debit Card
6096,2024-09-29,East,West Bengal,Clothing,Women's Wear,Standard Women's Wear,3,1540,4389,5,451.04,Festive,Diwali,Cash
6097,2024-06-21,South,Tamil Nadu,Clothing,Women's Wear,Basic Women's Wear,1,956,764.8,20,56.15,Monsoon,None,Cash
6098,2024-12-18,South,Kerala,Furniture,Chair,Premium Chair,3,43098,122829.3,5,23766.83,Winter,Pongal,Cash
6099,2024-05-28,East,Odisha,Clothing,Men's Wear,Standard Men's Wear,4,617,2468,0,278.04,Summer,None,Cash
6100,2024-04-22,West,Maharashtra,Home Appliances,Microwave Ovens,Basic Microwave Ovens,2,39352,78704,0,6904.09,Summer,None,Cash
6101,2024-02-23,East,West Bengal,Groceries,Cereals,Premium Cereals,5,556,2502,10,265.65,Winter,None,Cash
6102,2024-04-20,West,Maharashtra,Clothing,Kids Wear,Premium Kids Wear,3,603,1718.55,5,263.51,Summer,None,Net Banking
6103,2024-08-22,North,Uttar Pradesh,Clothing,Kids Wear,Basic Kids Wear,5,1753,7888.5,10,802.23,Monsoon,None,Net Banking
6104,2024-04-02,East,West Bengal,Home Appliances,Refrigerators,Standard Refrigerators,3,20261,57743.85,5,9087.61,Summer,None,Debit Card
6105,2024-08-15,North,Punjab,Home Appliances,Microwave Ovens,Premium Microwave Ovens,1,13890,12501,10,2213.73,Monsoon,None,Net Banking
6106,2024-05-11,East,Odisha,Groceries,Spices,Premium Spices,1,719,719,0,122.79,Summer,None,Cash
6107,2024-01-05,Central,Chhattisgarh,Groceries,Cereals,Basic Cereals,3,831,2368.35,5,573.89,Winter,None,Net Banking
6108,2024-12-21,East,West Bengal,Furniture,Bed,Standard Bed,2,3103,5585.4,10,1286.81,Winter,None,Credit Card
6109,2024-09-15,East,Odisha,Furniture,Dining Table,Premium Dining Table,5,35018,175090,0,12950.56,Festive,Diwali,Cash
6110,2024-01-10,West,Rajasthan,Clothing,Kids Wear,Premium Kids Wear,5,2810,13347.5,5,1371.53,Winter,None,UPI
6111,2024-07-03,West,Gujarat,Clothing,Men's Wear,Standard Men's Wear,2,2721,5442,0,710.76,Monsoon,None,Credit Card
6112,2024-02-13,Central,Madhya Pradesh,Groceries,Beverages,Basic Beverages,5,157,785,0,117.58,Winter,None,Net Banking
6113,2024-09-19,North,Punjab,Groceries,Spices,Premium Spices,4,349,1256.4,10,149.7,Festive,Holi,Net Banking
6114,2024-06-17,South,Tamil Nadu,Electronics,Earphones,Premium Earphones,3,12999,38997,0,6946.31,Monsoon,None,Cash
6115,2024-03-05,North,Delhi,Clothing,Kids Wear,Basic Kids Wear,5,1581,7114.5,10,1013.54,Summer,None,UPI
6116,2024-06-24,East,Odisha,Furniture,Chair,Premium Chair,2,35556,67556.4,5,15791.01,Monsoon,None,UPI
6117,2024-01-29,West,Maharashtra,Clothing,Men's Wear,Basic Men's Wear,2,1028,2056,0,341.94,Winter,None,UPI
6118,2024-02-11,South,Karnataka,Furniture,Sofa,Basic Sofa,1,49387,41978.95,15,10011.83,Winter,Pongal,Debit Card
6119,2024-10-07,Central,Madhya Pradesh,Home Appliances,Refrigerators,Standard Refrigerators,2,7848,14126.4,10,1485.99,Festive,Diwali,Credit Card
6120,2024-05-07,South,Telangana,Furniture,Dining Table,Standard Dining Table,2,45283,90566,0,7064.14,Summer,None,Net Banking
6121,2024-04-05,East,Odisha,Furniture,Chair,Standard Chair,5,27992,139960,0,30218.52,Summer,None,UPI
6122,2024-07-22,South,Karnataka,Clothing,Men's Wear,Basic Men's Wear,3,1128,3214.8,5,744.32,Monsoon,None,UPI
6123,2024-02-15,South,Tamil Nadu,Groceries,Snacks,Premium Snacks,4,622,2488,0,332.56,Winter,Pongal,Net Banking
6124,2024-02-28,East,West Bengal,Home Appliances,Washing Machines,Standard Washing Machines,2,35278,67028.2,5,13897.63,Winter,None,Cash
6125,2024-12-15,East,Assam,Home Appliances,Washing Machines,Premium Washing Machines,4,7020,25272,10,5558.03,Winter,None,Credit Card
6126,2024-04-14,South,Telangana,Groceries,Spices,Basic Spices,5,901,3829.25,15,431.4,Summer,None,Net Banking
6127,2024-07-27,South,Kerala,Electronics,Smart TVs,Standard Smart TVs,3,61767,185301,0,21781.39,Monsoon,None,UPI
6128,2024-02-23,East,Assam,Home Appliances,Microwave Ovens,Premium Microwave Ovens,1,16501,15675.95,5,2958,Winter,None,Credit Card
6129,2024-05-18,East,West Bengal,Home Appliances,Washing Machines,Premium Washing Machines,3,13403,38198.55,5,6409.06,Summer,None,Cash
6130,2024-07-08,West,Rajasthan,Electronics,Mobile Phones,Basic Mobile Phones,3,15209,45627,0,9030.86,Monsoon,None,Debit Card
6131,2024-12-25,West,Gujarat,Furniture,Sofa,Premium Sofa,3,47480,142440,0,21806.1,Winter,None,UPI
6132,2024-02-16,East,Odisha,Groceries,Cereals,Premium Cereals,4,957,3636.6,5,341.63,Winter,None,Net Banking
6133,2024-06-01,East,West Bengal,Home Appliances,Refrigerators,Basic Refrigerators,4,10693,40633.4,5,5027.66,Monsoon,None,Cash
6134,2024-08-14,West,Rajasthan,Home Appliances,Refrigerators,Premium Refrigerators,2,26534,53068,0,7848.62,Monsoon,None,Debit Card
6135,2024-07-16,West,Maharashtra,Electronics,Laptops,Standard Laptops,1,55743,55743,0,8980.98,Monsoon,None,Credit Card
6136,2024-07-10,South,Kerala,Groceries,Cereals,Basic Cereals,1,840,798,5,60.46,Monsoon,None,UPI
6137,2024-01-02,North,Punjab,Furniture,Chair,Basic Chair,5,11114,44456,20,2851.95,Winter,None,Cash
6138,2024-11-10,South,Karnataka,Clothing,Kids Wear,Premium Kids Wear,1,1173,997.05,15,138.14,Festive,Onam,Debit Card
6139,2024-08-06,South,Karnataka,Electronics,Mobile Phones,Premium Mobile Phones,2,58595,117190,0,20365.67,Monsoon,None,Credit Card
6140,2024-02-26,South,Karnataka,Furniture,Sofa,Premium Sofa,5,31404,141318,10,8856.46,Winter,Pongal,Cash
6141,2024-07-26,North,Uttar Pradesh,Home Appliances,Washing Machines,Basic Washing Machines,4,35846,143384,0,26838.65,Monsoon,None,Debit Card
6142,2024-08-28,South,Kerala,Clothing,Kids Wear,Basic Kids Wear,1,2862,2862,0,368.69,Monsoon,None,Cash
6143,2024-06-12,East,West Bengal,Electronics,Smart TVs,Standard Smart TVs,1,15802,14221.8,10,3441.79,Monsoon,None,Credit Card
6144,2024-09-10,North,Uttar Pradesh,Clothing,Women's Wear,Standard Women's Wear,5,798,3990,0,631.47,Festive,Holi,UPI
6145,2024-05-06,South,Telangana,Clothing,Women's Wear,Basic Women's Wear,4,1873,7492,0,1040.01,Summer,None,Debit Card
6146,2024-11-27,North,Punjab,Groceries,Snacks,Basic Snacks,4,444,1776,0,413.04,Festive,Diwali,Cash
6147,2024-05-13,West,Gujarat,Furniture,Sofa,Premium Sofa,2,44451,88902,0,12105.12,Summer,None,Debit Card
6148,2024-12-09,South,Karnataka,Furniture,Chair,Premium Chair,4,16769,53660.8,20,8698.53,Winter,Pongal,Credit Card
6149,2024-04-02,Central,Chhattisgarh,Home Appliances,Microwave Ovens,Basic Microwave Ovens,2,7809,14837.1,5,1895.72,Summer,None,Net Banking
6150,2024-05-04,West,Maharashtra,Clothing,Kids Wear,Standard Kids Wear,4,1117,4468,0,641.1,Summer,None,Debit Card
6151,2024-07-18,West,Maharashtra,Furniture,Dining Table,Standard Dining Table,1,10480,10480,0,1184.24,Monsoon,None,Net Banking
6152,2024-01-02,North,Haryana,Home Appliances,Refrigerators,Basic Refrigerators,5,19776,93936,5,5410.5,Winter,None,UPI
6153,2024-07-06,East,West Bengal,Clothing,Women's Wear,Standard Women's Wear,4,1293,4913.4,5,1218.38,Monsoon,None,UPI
6154,2024-09-10,South,Telangana,Home Appliances,Refrigerators,Standard Refrigerators,2,20603,41206,0,4155.73,Festive,Pongal,UPI
6155,2024-05-21,North,Delhi,Electronics,Laptops,Standard Laptops,3,60248,180744,0,37867.96,Summer,None,Net Banking
6156,2024-11-15,North,Uttar Pradesh,Clothing,Men's Wear,Standard Men's Wear,3,2582,6971.4,10,651.43,Festive,Lohri,Debit Card
6157,2024-10-11,North,Punjab,Groceries,Beverages,Premium Beverages,4,618,2224.8,10,329.73,Festive,Lohri,Credit Card
6158,2024-03-12,West,Gujarat,Home Appliances,Microwave Ovens,Premium Microwave Ovens,3,4881,14643,0,1894.62,Summer,None,UPI
6159,2024-02-10,West,Gujarat,Home Appliances,Microwave Ovens,Basic Microwave Ovens,3,9466,24138.3,15,5625.87,Winter,None,Net Banking
6160,2024-11-05,North,Delhi,Groceries,Snacks,Standard Snacks,4,387,1548,0,334.16,Festive,Diwali,Debit Card
6161,2024-02-11,North,Punjab,Home Appliances,Refrigerators,Basic Refrigerators,3,9854,29562,0,3127.59,Winter,None,Credit Card
6162,2024-11-13,West,Maharashtra,Groceries,Spices,Basic Spices,5,876,3942,10,324.99,Festive,Ganesh Chaturthi,UPI
6163,2024-02-21,East,Assam,Clothing,Women's Wear,Basic Women's Wear,4,2193,7894.8,10,825.77,Winter,None,Cash
6164,2024-09-16,South,Kerala,Groceries,Cereals,Basic Cereals,1,879,747.15,15,82.63,Festive,Diwali,Debit Card
6165,2024-02-05,South,Kerala,Clothing,Kids Wear,Basic Kids Wear,1,827,827,0,97.45,Winter,Pongal,Credit Card
6166,2024-07-03,South,Karnataka,Groceries,Cereals,Premium Cereals,4,691,2487.6,10,310.02,Monsoon,None,UPI
6167,2024-07-03,West,Rajasthan,Clothing,Kids Wear,Premium Kids Wear,2,1564,2502.4,20,173.95,Monsoon,None,UPI
6168,2024-01-14,Central,Madhya Pradesh,Groceries,Spices,Premium Spices,5,329,1480.5,10,240.29,Winter,None,UPI
6169,2024-12-24,South,Kerala,Clothing,Kids Wear,Premium Kids Wear,5,2454,12270,0,2773.27,Winter,Pongal,UPI
6170,2024-10-11,Central,Chhattisgarh,Clothing,Men's Wear,Premium Men's Wear,4,2282,8671.6,5,534.25,Festive,Navratri,UPI
6171,2024-04-07,West,Rajasthan,Home Appliances,Refrigerators,Premium Refrigerators,5,10026,45117,10,10570.18,Summer,None,UPI
6172,2024-06-25,West,Maharashtra,Clothing,Women's Wear,Basic Women's Wear,4,801,2883.6,10,570.17,Monsoon,None,UPI
6173,2024-10-02,Central,Madhya Pradesh,Groceries,Cereals,Basic Cereals,4,874,3321.2,5,561.57,Festive,Diwali,UPI
6174,2024-07-17,Central,Madhya Pradesh,Furniture,Bed,Premium Bed,4,27952,111808,0,17673.82,Monsoon,None,UPI
6175,2024-01-26,West,Gujarat,Clothing,Kids Wear,Standard Kids Wear,4,2652,10608,0,1522.21,Winter,None,Cash
6176,2024-07-03,North,Punjab,Groceries,Spices,Basic Spices,3,508,1524,0,287.09,Monsoon,None,UPI
6177,2024-12-20,South,Kerala,Home Appliances,Microwave Ovens,Standard Microwave Ovens,3,30059,85668.15,5,7558.77,Winter,Pongal,Debit Card
6178,2024-10-06,North,Uttar Pradesh,Home Appliances,Microwave Ovens,Premium Microwave Ovens,4,8254,26412.8,20,1482.97,Festive,Holi,Debit Card
6179,2024-12-22,West,Gujarat,Home Appliances,Washing Machines,Basic Washing Machines,4,30083,114315.4,5,19550.98,Winter,None,Net Banking
6180,2024-12-20,East,West Bengal,Home Appliances,Refrigerators,Standard Refrigerators,5,6342,26953.5,15,6503.01,Winter,None,Credit Card
6181,2024-10-10,South,Telangana,Groceries,Cereals,Basic Cereals,2,813,1463.4,10,173.52,Festive,Onam,Net Banking
6182,2024-12-05,East,Odisha,Furniture,Sofa,Basic Sofa,4,15999,60796.2,5,7883.14,Winter,None,Net Banking
6183,2024-10-24,East,Odisha,Home Appliances,Refrigerators,Basic Refrigerators,2,10166,20332,0,1380.18,Festive,Durga Puja,Net Banking
6184,2024-07-26,West,Gujarat,Clothing,Kids Wear,Basic Kids Wear,2,2246,3593.6,20,815.58,Monsoon,None,UPI
6185,2024-07-02,North,Uttar Pradesh,Furniture,Sofa,Basic Sofa,3,22515,67545,0,12520.39,Monsoon,None,Debit Card
6186,2024-10-26,Central,Chhattisgarh,Clothing,Women's Wear,Standard Women's Wear,4,1197,4788,0,826.25,Festive,Diwali,Credit Card
6187,2024-01-23,West,Rajasthan,Home Appliances,Washing Machines,Basic Washing Machines,3,30580,82566,10,12045.84,Winter,None,Cash
6188,2024-07-06,East,Odisha,Electronics,Earphones,Premium Earphones,1,39782,39782,0,9195.31,Monsoon,None,Net Banking
6189,2024-02-04,North,Haryana,Furniture,Sofa,Basic Sofa,4,16440,62472,5,10496.53,Winter,None,UPI
6190,2024-06-29,Central,Madhya Pradesh,Groceries,Cereals,Standard Cereals,3,691,1969.35,5,269.04,Monsoon,None,UPI
6191,2024-08-29,North,Delhi,Home Appliances,Refrigerators,Basic Refrigerators,2,20343,36617.4,10,3881.52,Monsoon,None,Debit Card
6192,2024-02-22,Central,Chhattisgarh,Groceries,Spices,Premium Spices,5,293,1391.75,5,310.41,Winter,None,Debit Card
6193,2024-01-27,North,Punjab,Furniture,Chair,Standard Chair,2,40872,77656.8,5,5416.04,Winter,None,Cash
